complex-name,gb-complex-etot,gb-complex-1-4-eel,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-1-4-eel,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-1-4-eel,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg,enthalpy-gb,entropy
3u90,-7905.7679,5965.5352,-10844.7748,-3073.969,47.4407,-7702.2327,6152.5326,-11003.6969,-2898.4004,47.3321,-219.8974,-186.9974,40.9402,-76.7528,2.9126,-15501.137,-1640.2355,-10844.7748,-3063.5674,47.4407,-15456.0557,-1612.1763,-11003.6969,-2887.5146,47.3321,-35.7174,-1.9498,40.9402,-77.6204,2.9126,-6.382765878,-9.74719999999979,-3.36443412199979
3u92,-38001.7681,47795.5549,-74649.2743,-11382.4495,234.4007,-37965.1453,47659.1182,-74393.2158,-11466.161,235.1133,-46.431,136.4367,-126.5151,-58.3882,2.0356,-92344.8621,-6691.8341,-74649.2743,-11238.1544,234.4007,-92122.3902,-6646.2365,-74393.2158,-11318.0511,235.1133,-187.0956,-3.1275,-126.5151,-59.4886,2.0356,-10.3340019,-32.6619000000064,-22.3278981000064
3u93,-37967.7377,47098.5,-73691.5058,-11605.169,230.4371,-37890.3894,46921.674,-73372.5898,-11670.3131,230.8394,-64.2943,176.826,-182.74,-59.9961,1.6159,-91435.8695,-6538.3945,-73691.5058,-11436.4064,230.4371,-91146.5445,-6504.9512,-73372.5898,-11499.843,230.8394,-242.4808,-1.4694,-182.74,-59.8872,1.6159,-8.717587162,-45.0278999999937,-36.3103128379937
3u9q,-9934.1885,12151.9258,-18903.1198,-3247.6165,64.622,-9855.8809,12146.2516,-18887.3687,-3180.043,65.2792,-79.4846,5.6742,-6.2954,-81.1365,2.2731,-24551.4152,-2495.433,-18903.1198,-3217.4844,64.622,-24435.2134,-2460.1921,-18887.3687,-3152.9319,65.2792,-84.4897,-1.4516,-6.2954,-79.0158,2.2731,-6.051193624,-32.6123000000007,-26.5611063760007
3ubd,-11151.4688,12921.6574,-19857.7766,-4289.0965,73.7469,-10975.8156,13120.9833,-19867.9968,-4303.4598,74.6578,-195.2846,-199.3259,41.8908,-41.4407,3.5912,-26830.8136,-2798.0008,-19857.7766,-4248.7831,73.7469,-26790.8807,-2732.5222,-19867.9968,-4265.0194,74.6578,-7.6766,-9.3395,41.8908,-43.8191,3.5912,-7.653792849,-36.5077000000019,-28.8539071510019
3ucj,-30894.1762,42066.2434,-64677.8763,-8434.3274,151.7841,-30686.6124,42256.7498,-64649.6784,-8445.9479,152.2641,-227.0074,-190.5064,-3.9854,-34.4775,1.9619,-81843.7584,-8990.048,-64677.8763,-8327.6182,151.784,-81791.1401,-8956.9571,-64649.6784,-8336.7687,152.2641,-35.4843,-0.3226,-3.9854,-33.1382,1.9619,-8.289306335,-13.3247000000047,-5.03539366500467
3udd,-8583.1545,7837.3699,-13841.8629,-2632.3835,53.7219,-8538.4936,7845.8586,-13796.6511,-2642.6882,54.9872,-60.6983,-8.4887,-32.5902,-23.2435,3.6241,-18405.5921,-1999.1784,-13841.8629,-2618.2728,53.7219,-18304.7834,-1932.1385,-13796.6511,-2630.981,54.9872,-54.6097,-2.4913,-32.5902,-23.1523,3.6241,-9.809012496,-48.5112000000026,-38.7021875040026
3ueu,-11489.263,16272.2568,-22332.0708,-5503.5396,74.0906,-11430.6452,16266.7791,-22485.2795,-5286.9634,74.8187,-78.6629,5.4777,-6.1877,-80.5447,2.5918,-27359.5056,330.1937,-22332.0708,-5431.719,74.0906,-27261.0895,364.1283,-22485.2795,-5214.7569,74.8187,-83.6563,-0.9903,-6.1877,-79.0701,2.5918,-7.239327532,-12.8991999999998,-5.65987246799984
3uev,-11712.9176,16496.2364,-22489.3393,-5797.0736,77.2589,-11684.5772,16533.7727,-22489.4521,-5806.8827,77.9849,-39.8287,-37.5363,8.6526,-13.8379,2.8929,-27919.6583,230.0209,-22489.3393,-5737.5988,77.2589,-27889.3422,268.922,-22489.4521,-5746.797,77.9849,-5.2111,-2.2766,8.6526,-14.4801,2.8929,-8.137335719,-25.1362000000026,-16.9988642810026
3uew,-11514.9033,16242.5987,-22027.8761,-5805.9265,76.3006,-11451.0883,16236.3762,-22169.8666,-5594.5598,76.9618,-78.011,6.2225,-6.8076,-80.6219,3.196,-27348.7804,348.2905,-22027.8761,-5745.4954,76.3006,-27235.3845,390.2697,-22169.8666,-5532.7493,76.9618,-84.4588,-2.0121,-6.8076,-78.8351,3.196,-8.717587162,-25.7711000000018,-17.0535128380018
3uex,-11743.1437,16571.3227,-22220.6491,-6171.6873,77.87,-11677.9418,16579.193,-22402.5917,-5933.2618,78.7187,-78.7061,-7.8703,6.1848,-80.4832,3.4626,-27982.6284,267.8364,-22220.6491,-6107.6857,77.87,-27874.2136,318.2265,-22402.5917,-5868.567,78.7187,-71.6502,-2.3576,6.1848,-78.9401,3.4626,-9.560333306,-34.5282999999999,-24.9679666939999
3ui7,-12064.7637,13390.0197,-22240.7322,-3285.0418,70.9906,-12098.4447,13304.5005,-22073.348,-3401.7548,72.1576,8.1053,85.5192,-18.5275,-61.7066,2.8202,-28657.4013,-3274.9508,-22240.7322,-3212.7089,70.9906,-28562.6927,-3222.7184,-22073.348,-3338.7839,72.1576,-83.6872,-7.0887,-18.5275,-60.8913,2.8202,-12.4339595,-19.5680000000011,-7.13404050000112
3uil,-30022.0882,19582.3388,-42943.0906,-6809.3341,147.9976,-29951.593,19582.7064,-42676.5267,-7006.3613,148.5886,-81.7359,-0.3675,-2.7739,-80.9455,2.3511,-46850.096,2741.3922,-42943.0906,-6796.3953,147.9976,-46757.4744,2762.6395,-42676.5267,-6992.1759,148.5886,-82.0401,-2.8495,-2.7739,-78.7677,2.3511,-8.289306335,-7.15710000000036,1.13220633499964
3uj9,-10521.6545,13225.7744,-20463.1801,-3344.1845,59.9357,-10399.3028,13373.7082,-20362.2835,-3471.1179,60.3904,-183.7513,-147.9338,56.2867,-93.9911,1.8868,-26351.4077,-2665.148,-20463.1801,-3283.0153,59.9357,-26349.8386,-2636.0678,-20362.2835,-3411.8778,60.3904,-35.1748,-1.5505,56.2867,-91.7979,1.8868,-6.396581388,33.8698999999961,40.2664813879961
3ujb,-10483.152,13318.4777,-20523.737,-3336.6965,58.8038,-10285.7227,13266.4233,-20224.1848,-3387.9112,59.95,-216.1396,52.0543,-187.4899,-83.8173,3.1132,-26438.7415,-2688.8089,-20523.737,-3284.9994,58.8038,-26116.2807,-2613.6577,-20224.1848,-3338.3882,59.95,-273.0154,-5.9632,-187.4899,-82.6756,3.1132,,-50.4776999999995,-50.4776999999995
3ujc,-10535.6436,13250.4354,-20538.3858,-3307.2155,59.5224,-10410.9841,13398.2469,-20437.3625,-3431.8302,59.9617,-183.7199,-147.8115,56.2363,-94.0119,1.8672,-26389.5354,-2655.3567,-20538.3858,-3255.3151,59.5224,-26385.783,-2625.9559,-20437.3625,-3382.4263,59.9617,-34.5138,-1.557,56.2363,-91.0603,1.8672,-6.341319346,31.2165999999997,37.5579193459997
3ujd,-10508.8657,13303.5727,-20521.4954,-3350.5938,59.6509,-10369.9436,13453.8199,-20409.7541,-3474.1124,60.103,-183.5184,-150.2472,63.0132,-98.1584,1.8739,-26404.9118,-2650.7855,-20521.4954,-3292.2817,59.6509,-26388.9756,-2622.7083,-20409.7541,-3416.6161,60.103,-32.5008,-1.2247,63.0132,-96.1633,1.8739,-6.479474452,17.7438000000002,24.2232744520002
3umo,-45970.4027,50001.3297,-80483.5523,-15714.4463,226.2662,-44880.9986,51986.6774,-81377.8978,-15717.4668,227.6886,-1167.2174,-1985.3478,918.9378,-104.049,3.2416,-107496.4399,-11664.5882,-80483.5523,-15574.5655,226.2662,-108320.7973,-11599.9652,-81377.8978,-15570.623,227.6886,807.0323,-6.6756,918.9378,-108.4714,3.2416,,19.8658999999971,19.8658999999971
3umq,-29989.5586,19612.9395,-42880.4412,-6870.1715,148.1146,-29917.2366,19606.766,-42645.0229,-7027.4893,148.5096,-80.4482,6.1735,-5.0696,-82.8867,1.3346,-46722.2447,2861.3589,-42880.4412,-6851.2769,148.1146,-46633.5315,2871.3594,-42645.0229,-7008.3776,148.5096,-84.6565,-0.4246,-5.0696,-80.4969,1.3346,-6.382765878,-1.44970000000103,4.93306587799897
3uo4,-11814.5724,9318.9839,-17388.9245,-3809.4198,64.788,-11444.6503,9786.9943,-17305.565,-3992.1574,66.0779,-390.7584,-468.0104,164.2152,-90.1696,3.2064,-23729.7343,-2629.2719,-17388.9245,-3776.3258,64.788,-23773.3206,-2575.8433,-17305.565,-3957.9901,66.0779,74.4924,-3.7021,164.2152,-89.2271,3.2064,-9.007712884,-28.8901999999998,-19.8824871159998
3uod,-11919.1937,9190.7856,-17770.271,-3404.0847,64.3765,-11537.444,9731.8977,-17791.3195,-3543.5214,65.4992,-395.836,-541.1122,231.7623,-89.3476,2.8614,-23730.9696,-2658.8724,-17770.271,-3366.2027,64.3765,-23842.0283,-2609.699,-17791.3195,-3506.5091,65.4992,146.2915,-0.7902,231.7623,-87.5421,2.8614,-10.09913822,-34.2968999999994,-24.1977617799994
3up2,-11942.4262,9244.4779,-17803.7476,-3448.0708,64.9143,-11573.6532,9673.9609,-17723.8972,-3589.8972,66.1803,-387.5259,-429.483,126.6597,-87.6418,2.9393,-23788.3189,-2628.3644,-17803.7476,-3421.1212,64.9143,-23796.7698,-2575.7861,-17723.8972,-3563.2668,66.1803,41.2147,-2.3046,126.6597,-86.0796,2.9393,-10.22347781,-31.5208000000002,-21.2973221900002
3upk,-16614.492,15902.7022,-28637.2307,-3955.8827,75.9192,-15918.4319,16910.1945,-28906.7557,-3999.711,77.8403,-738.0672,-1007.4923,364.107,-98.6141,3.9322,-36508.0482,-4047.9883,-28637.2307,-3898.7484,75.9192,-36755.3032,-3979.7025,-28906.7557,-3946.6853,77.8402,253.8753,-10.5207,364.107,-103.6433,3.9322,-5.94066954,-15.7580000000016,-9.81733046000163
3upv,-5960.1123,5764.4915,-9924.1654,-1836.3727,35.9343,-5640.5281,5050.198,-8770.6286,-1956.5525,36.4549,-333.6838,714.2935,-683.966,-369.3164,5.3051,-12949.8565,-1255.5078,-9924.1654,-1806.1175,35.9343,-11839.5891,-1175.6037,-8770.6286,-1929.8117,36.4549,-1072.9742,-27.3464,-683.966,-366.9668,5.3051,-7.322220596,-38.4580999999998,-31.1358794039998
3uri,-8473.3859,17672.6385,-22793.1527,-3417.6229,64.7512,-8562.5104,16927.0724,-21760.7358,-3794.8619,66.0149,-1.7209,745.5661,-612.688,-141.1272,6.5282,-28305.6587,-2164.7918,-22793.1527,-3412.4653,64.7512,-27551.6258,-2045.3873,-21760.7358,-3811.5175,66.0149,-773.618,-26.0925,-612.688,-141.3657,6.5282,-12.4339595,-2.46659999999974,9.96735950000026
3usx,-29938.3816,19646.705,-42857.0425,-6874.8875,146.8435,-29864.9577,19647.4281,-42569.2112,-7090.5926,147.418,-80.5078,-0.7231,-2.8424,-79.6302,2.6879,-46792.9777,2781.9776,-42857.0425,-6864.7563,146.8435,-46691.6021,2807.4667,-42569.2112,-7077.2756,147.418,-80.8927,-3.0566,-2.8424,-77.6816,2.6879,-6.9353863,-15.3486000000048,-8.41321370000481
3utu,-10098.5468,9484.555,-16188.8463,-3451.6391,57.3836,-9854.4382,9460.1768,-15882.9652,-3489.3581,57.7083,-264.0244,24.3782,-190.8962,-102.3404,4.834,-18684.7028,875.3757,-16188.8463,-3428.6159,57.3836,-18331.5489,957.1228,-15882.9652,-3463.4148,57.7083,-304.9644,-15.6367,-190.8962,-103.2655,4.834,-15.08653753,-46.1945999999989,-31.1080624699989
3uu1,-12589.2037,11902.0466,-21428.8608,-3128.5274,66.1378,-12483.6325,11999.7058,-21435.1582,-3114.9393,66.7593,-105.5232,-97.6591,71.5768,-81.2386,1.7977,-27582.3185,-3117.4841,-21428.8608,-3102.1115,66.1378,-27553.6052,-3095.6872,-21435.1582,-3089.5192,66.7593,-5.225,1.3139,71.5768,-79.9134,1.7977,-7.18406549,-23.1587999999992,-15.9747345099992
3uug,-11963.2082,16561.0662,-24726.3447,-3866.8599,68.9302,-11951.2254,16416.9688,-24737.7874,-3699.6859,69.2791,-34.9659,144.0974,-72.2494,-108.4827,1.6688,-31674.9698,-3205.0723,-24726.3447,-3812.483,68.9302,-31499.8231,-3177.0667,-24737.7874,-3654.2481,69.2791,-183.1498,-1.689,-72.2494,-110.8802,1.6688,-6.230795262,-3.33350000000064,2.89729526199936
3uuo,-11700.9817,12981.3994,-21478.6628,-3274.187,70.4688,-11734.7184,12877.9505,-21366.4956,-3317.7297,71.5564,0.1359,103.4489,-57.5961,-48.4951,2.7781,-27747.3956,-3123.0864,-21478.6628,-3216.1151,70.4688,-27636.8137,-3077.6471,-21366.4956,-3264.2274,71.5564,-108.6388,-4.7282,-57.5961,-49.0926,2.7781,-10.9971464,-7.11030000000028,3.88684639999972
3uw4,-3335.3695,4042.76,-6242.8017,-1162.1727,26.8449,-3364.2016,3666.3566,-5720.2237,-1337.412,27.0775,29.8068,376.4034,-267.8922,-82.7909,4.0866,-8242.5339,-878.5614,-6242.8017,-1148.0158,26.8449,-7824.6559,-810.1827,-5720.2237,-1321.3271,27.0775,-356.5853,-11.1871,-267.8922,-81.5926,4.0866,-10.7346517,-58.1662999999999,-47.4316482999999
3uw5,-3120.1673,4707.9944,-6662.8106,-1192.3145,26.9634,-3156.1134,4334.1853,-6252.0453,-1265.3926,27.1392,27.7022,373.8091,-269.4719,-80.7812,4.1462,-8725.0436,-909.5095,-6662.8106,-1179.6869,26.9634,-8315.2325,-841.2907,-6252.0453,-1249.0357,27.1392,-355.5555,-10.0162,-269.4719,-80.2135,4.1462,-10.84517579,-49.9587000000001,-39.1135242100001
3uxd,-11363.6668,8419.6348,-17049.8753,-2787.7541,54.3279,-11352.1302,8433.5284,-17033.1123,-2807.3308,54.7845,-17.0073,-13.8936,5.2122,-9.9443,1.6185,-22229.2725,-2488.2224,-17049.8753,-2745.5026,54.3279,-22208.7191,-2459.8342,-17033.1123,-2770.557,54.7845,-3.859,-0.9271,5.2122,-9.7625,1.6185,-6.092640156,-21.9904000000024,-15.8977598440024
3uxk,-24022.7911,31611.8247,-50048.4172,-5705.9088,119.7102,-24107.5934,31540.4478,-50037.6431,-5730.3952,119.997,12.3628,71.3769,-35.2464,-25.33,1.5622,-62663.4414,-7211.1224,-50048.4172,-5523.6119,119.7102,-62700.9137,-7187.6976,-50037.6431,-5595.5701,119.997,-59.763,0.0857,-35.2464,-26.1646,1.5622,-6.811046705,48.9290000000037,55.7400467050037
3uxl,-24062.6279,31522.2887,-50080.4894,-5622.9479,118.5207,-24100.006,31520.8082,-50069.0795,-5670.5417,118.807,-17.3932,1.4805,-0.2641,-20.1579,1.5483,-62568.525,-7229.0822,-50080.4894,-5377.4741,118.5207,-62640.4876,-7199.7658,-50069.0795,-5490.4494,118.807,-19.8201,-0.1517,-0.2641,-20.9526,1.5483,-7.695239381,25.6066000000028,33.3018393810028
3uyr,-14869.716,20238.9031,-31244.8532,-3959.9049,96.139,-14709.6884,19436.8555,-30331.8061,-3910.8531,96.1153,-205.6833,802.0476,-891.0071,-122.3046,5.5807,-35084.6462,56.1265,-31244.8532,-3992.0585,96.139,-34013.82,170.284,-30331.8061,-3948.4131,96.1153,-1048.5281,-43.954,-891.0071,-119.1477,5.5807,-9.532702285,-24.5478000000003,-15.0150977150003
3uz5,-11209.737,8637.0699,-17192.3671,-2708.5928,54.153,-11205.9166,8630.0352,-17264.9299,-2625.6066,54.5848,-54.2562,7.0347,6.2364,-69.1754,1.648,-22291.1784,-2485.277,-17192.3671,-2667.6874,54.153,-22258.9709,-2455.8072,-17264.9299,-2592.8185,54.5848,-61.394,-0.9978,6.2364,-68.2806,1.648,-9.974798623,21.9638000000014,31.9385986230014
3uzj,-11259.0704,8645.1622,-17050.0044,-2908.1129,53.8847,-11230.0016,8620.2326,-17259.6203,-2644.8713,54.2574,-192.3465,24.9296,23.8548,-242.5478,1.4169,-22325.3183,-2475.2259,-17050.0044,-2853.9727,53.8847,-22264.3277,-2451.5812,-17259.6203,-2607.3837,54.2574,-215.5114,-0.5053,23.8548,-240.2778,1.4169,-7.66760836,140.138300000001,147.805908360001
3v2n,-11990.0124,7174.6158,-12524.1878,-6698.2597,57.8193,-11982.4576,7169.4099,-12750.4348,-6460.0823,58.6496,-78.0087,5.206,-5.8805,-80.2563,2.9222,-17607.4019,1501.7944,-12524.1878,-6642.8278,57.8193,-17568.356,1550.0877,-12750.4348,-6426.6585,58.6496,-83.7004,-2.1598,-5.8805,-78.5823,2.9222,-8.42746144,24.3204000000005,32.7478614400005
3v2p,-12076.3883,7187.4376,-12674.2865,-6646.5407,57.0012,-12004.2469,7181.4873,-12786.3722,-6457.2112,57.8491,-77.8768,5.9503,-6.4196,-80.9364,3.5288,-18489.3828,721.8103,-12674.2865,-6593.9078,57.0012,-18367.4293,777.1389,-12786.3722,-6416.0452,57.8491,-84.7666,-2.7223,-6.4196,-79.1535,3.5288,-8.786664715,-46.8709000000017,-38.0842352850017
3v2q,-12016.285,7189.8996,-12363.275,-6900.5646,57.655,-12008.7784,7184.3179,-12601.0699,-6650.6217,58.5953,-78.0593,5.5817,-6.0173,-80.9069,3.2831,-18352.6326,788.0397,-12363.275,-6835.0524,57.655,-18313.0117,838.3029,-12601.0699,-6608.8399,58.5953,-83.1846,-1.2578,-6.0173,-79.1926,3.2831,-8.689956141,21.5472999999984,30.2372561409984
3v3q,-17933.7655,19887.1786,-31583.0902,-6352.2085,114.3546,-17933.6455,19856.1083,-31535.6996,-6368.9765,114.9223,-19.2924,31.0703,-36.0639,-17.7084,3.4095,-42240.4853,-4515.6717,-31583.0902,-6256.078,114.3546,-42177.88,-4482.235,-31535.6996,-6274.8677,114.9223,-47.7829,3.099,-36.0639,-18.2276,3.4095,-9.118236968,-17.3633000000009,-8.24506303200089
3v4t,-64292.2723,66868.2468,-113402.8739,-18013.5714,255.9261,-63604.8638,67880.2455,-113689.0827,-18053.9519,257.9253,-739.7782,-1011.9988,366.5804,-98.2738,3.9139,-147036.4027,-16131.532,-113402.8739,-17757.923,255.9261,-147302.8189,-16062.0756,-113689.0827,-17809.5858,257.9253,257.4607,-10.3581,366.5804,-102.6756,3.9139,-5.678174839,-6.72859999998764,-1.05042516098764
3v51,-18831.0499,20741.0491,-33162.7489,-6516.2448,106.8947,-18565.7982,21143.2161,-33280.7342,-6536.5439,108.2638,-281.0363,-402.167,139.2182,-21.8773,3.7898,-44107.9159,-4575.4286,-33162.7489,-6476.6331,106.8947,-44168.4085,-4498.4196,-33280.7342,-6497.5185,108.2638,116.3022,-5.0437,139.2182,-21.6621,3.7898,-11.81226153,-56.1806999999972,-44.3684384699972
3v5t,-18963.5892,20767.6723,-33329.1561,-6509.2074,107.102,-18717.6246,21171.6941,-33403.2519,-6594.623,108.5562,-273.938,-404.0218,189.729,-63.3558,3.7105,-44167.0454,-4489.7619,-33329.1561,-6455.2294,107.102,-44249.2658,-4415.0314,-33403.2519,-6539.5386,108.5562,122.5642,-9.1668,189.729,-61.7086,3.7105,-11.35634968,-37.5902999999998,-26.2339503199998
3v78,-16502.5329,8724.2679,-20804.1428,-4502.5995,79.9415,-16447.8419,8851.8431,-20844.7256,-4535.7906,80.8311,-97.2842,-127.5752,45.2282,-17.8186,2.8814,-28401.5374,-3234.5703,-20804.1428,-4442.7658,79.9415,-28401.6879,-3170.3916,-20844.7256,-4467.4019,80.8311,26.6323,-1.5006,45.2282,-19.9766,2.8814,-7.653792849,-20.084899999998,-12.431107150998
3vd4,-41411.1185,37062.6595,-67171.6976,-11490.8636,188.7831,-41613.1641,36946.0603,-67071.3473,-11677.318,189.4409,12.4683,116.5992,-81.1212,-25.1861,2.1763,-88709.1093,-10370.7002,-67171.6976,-11355.4946,188.7831,-88805.6101,-10334.649,-67071.3473,-11589.0547,189.4409,-111.7885,-2.6147,-81.1212,-30.2289,2.1763,-6.659076089,156.140800000001,162.799876089001
3veh,-19576.86,12644.7202,-27314.322,-4991.5244,84.2662,-19491.0048,12595.7768,-27528.6336,-4643.1064,84.9584,-123.2693,48.9434,29.8681,-204.3173,2.2364,-36309.7014,-4156.0219,-27314.322,-4923.6237,84.2662,-36134.5841,-4119.8775,-27528.6336,-4571.0313,84.9584,-170.0585,-0.6726,29.8681,-201.4904,2.2364,-6.852493237,1.9422999999988,8.7947932369988
3vh9,-9706.7541,13901.652,-20210.6244,-3449.5874,51.8058,-9576.0079,13694.4812,-18412.029,-4910.7564,52.2963,-340.4296,207.1707,254.1585,-803.3694,1.6106,-25594.9912,-2059.5666,-20210.6244,-3376.606,51.8058,-25189.6459,-2036.5879,-18412.029,-4793.3254,52.2963,-543.4788,-0.949,254.1585,-798.2989,1.6106,-8.620878588,187.653700000001,196.274578588001
3vhk,-11775.1245,12216.2639,-20344.2061,-3723.0805,75.8982,-11779.5132,12181.5857,-20301.6211,-3736.5305,77.0526,-17.6894,34.6782,-33.4985,-21.8665,2.9974,-26880.3252,-2922.4838,-20344.2061,-3689.5335,75.8982,-26803.6745,-2873.5705,-20301.6211,-3705.5357,77.0526,-56.566,-2.0059,-33.4985,-24.0589,2.9974,-6.355134857,-24.8293000000012,-18.4741651430012
3vjc,-41362.054,39126.2891,-68640.6169,-12039.1003,191.3742,-41212.8582,38769.4326,-68637.6784,-11537.9032,193.2907,-163.0539,356.8564,-68.7893,-456.4923,5.3713,-90958.355,-10626.7734,-68640.6169,-11882.3389,191.3742,-90376.8044,-10533.3761,-68637.6784,-11399.0406,193.2907,-529.5819,-11.5976,-68.7893,-454.5662,5.3713,-10.66557415,-67.941599999991,-57.276025849991
3vje,-12281.0322,12643.2741,-18897.995,-6095.1471,68.8359,-12134.5211,12279.3301,-18842.7121,-5641.834,70.6948,-149.1416,363.944,-72.3453,-446.0137,5.2734,-27701.1988,-2855.9802,-18897.995,-6016.0595,68.8359,-27199.6425,-2850.8292,-18842.7121,-5576.7961,70.6948,-517.5856,-8.2838,-72.3453,-442.2299,5.2734,-11.06622396,5.76330000000053,16.8295239600005
3vtr,-22342.0415,25449.7936,-41574.7278,-6329.0741,111.9668,-22362.6388,25093.1939,-40954.6395,-6613.6349,112.4417,-74.2132,356.5997,-282.82,-153.2707,5.2779,-48743.4496,-1033.7746,-41574.7278,-6246.914,111.9668,-48311.5534,-948.3113,-40954.6395,-6521.0443,112.4417,-465.6862,-22.9098,-282.82,-165.2343,5.2779,-7.695239381,32.2570000000014,39.9522393810014
3vvy,-16027.5452,13016.2467,-24517.9544,-4614.0434,88.2059,-15952.9362,13144.0345,-24556.3097,-4630.1039,89.4429,-97.9459,-127.7878,45.0902,-18.1436,2.8953,-32671.9807,-3676.0913,-24517.9544,-4566.1408,88.2059,-32673.6462,-3622.9361,-24556.3097,-4583.8433,89.4429,25.916,-1.9723,45.0902,-20.0973,2.8953,-6.68670711,-27.8460000000014,-21.1592928900014
3vw1,-15902.2462,13110.0474,-24374.8237,-4727.0019,89.5321,-15885.0646,13141.0547,-24364.8795,-4752.2018,90.962,-51.2648,-31.0073,-7.1142,-16.8067,3.6635,-32505.4144,-3538.2245,-24374.8237,-4681.8983,89.5321,-32467.1557,-3480.2761,-24364.8795,-4712.962,90.962,-21.0725,2.0843,-7.1142,-19.706,3.6635,-6.451843431,-25.9494999999988,-19.4976565689988
3vw2,-15959.2695,13210.927,-24625.5822,-4633.8539,89.2396,-15972.2639,13203.7502,-24605.5097,-4660.9152,90.4109,-17.1946,7.1768,-11.9364,-15.3887,2.9537,-32683.462,-3549.897,-24625.5822,-4597.2225,89.2396,-32645.765,-3500.3902,-24605.5097,-4630.2759,90.4109,-26.6759,-1.7317,-11.9364,-15.9615,2.9537,-6.562367515,-17.5861000000004,-11.0237324850004
3vx3,-18890.0085,19590.4218,-32533.2529,-6041.8241,94.6467,-18170.3294,20713.5853,-32870.0635,-6109.4546,95.6034,-767.5868,-1123.1635,444.7738,-92.16,2.9629,-42957.3817,-4577.4878,-32533.2529,-5941.2877,94.6467,-43310.7006,-4523.5562,-32870.0635,-6012.6843,95.6034,348.9755,-4.2028,444.7738,-94.5584,2.9629,-10.80372926,-1.82110000000102,8.98262925999898
3w07,-17999.388,15723.3933,-28465.4185,-5332.9492,75.5865,-17692.862,16092.8419,-28437.9343,-5424.0363,76.2667,-385.3143,-369.4486,45.7893,-64.0891,2.4342,-37943.3683,-4294.5555,-28465.4185,-5258.9809,75.5865,-37943.517,-4251.76,-28437.9343,-5330.0895,76.2667,-18.6125,-2.5458,45.7893,-64.2902,2.4342,-4.669642569,38.5386000000035,43.2082425690035
3w37,-30481.9649,32496.312,-56903.6511,-6212.4976,137.8717,-30573.5646,31998.7134,-56169.0487,-6541.1831,137.9539,33.0054,497.5986,-338.3817,-130.4131,4.2015,-70696.2485,-7848.107,-56903.6511,-6082.362,137.8717,-70238.5857,-7776.5324,-56169.0487,-6430.9585,137.9539,-494.1339,-15.5993,-338.3817,-144.3544,4.2015,-7.156434469,2.61900000000605,9.77543446900605
3w5n,-38748.8601,39237.5229,-68309.4146,-9863.1831,186.2147,-38758.9985,39143.4485,-68189.9445,-9899.0992,186.5967,-1.3656,94.0744,-65.2701,-31.8002,1.6303,-87987.0747,-10093.2938,-68309.4146,-9770.581,186.2147,-87887.8953,-10066.1524,-68189.9445,-9818.3951,186.5967,-100.1862,-1.1284,-65.2701,-35.418,1.6303,-5.346602586,-14.5089999999982,-9.1623974139982
3w9k,-6020.8928,5806.0671,-10293.831,-1570.67,37.5411,-5947.3097,5813.1942,-10163.0468,-1635.7759,38.3187,-79.6491,-7.1271,5.5146,-80.922,2.8855,-13114.2574,-1304.0018,-10293.831,-1553.9658,37.5411,-12998.632,-1253.9142,-10163.0468,-1619.9897,38.3187,-72.9047,-1.9235,5.5146,-79.3813,2.8855,-8.731402673,-42.0980999999992,-33.3666973269993
3w9r,-7399.6121,6285.9058,-11514.0303,-2218.3803,46.8926,-7311.7884,6267.1956,-11374.3732,-2252.5141,47.9033,-116.3472,18.7102,-54.0369,-83.5466,2.526,-15229.6188,-1567.3087,-11514.0303,-2195.1724,46.8926,-15084.9398,-1528.6484,-11374.3732,-2229.8215,47.9033,-134.4519,-0.7063,-54.0369,-82.2347,2.526,-8.537985525,-9.43050000000039,-0.892514475000393
3wgg,-19908.2966,15221.6157,-29531.1816,-5704.6793,105.9485,-19184.8322,16201.4371,-29768.3073,-5725.5305,107.5685,-768.0124,-979.8214,307.6918,-100.4593,4.5765,-39184.863,-4120.9669,-29531.1816,-5638.6631,105.9485,-39351.5501,-4033.9717,-29768.3073,-5656.8396,107.5685,195.5616,-9.688,307.6918,-107.0187,4.5765,-6.078824646,-32.7592000000004,-26.6803753540004
3wjw,-18018.1749,15650.0744,-28239.435,-5505.0962,76.2819,-17674.0986,16068.8788,-28250.6044,-5569.3618,76.9887,-403.4969,-418.8044,74.1339,-61.4037,2.5773,-37892.7023,-4299.9566,-28239.435,-5429.5926,76.2819,-37909.5105,-4255.5038,-28250.6044,-5480.391,76.9887,11.0893,-2.588,74.1339,-63.0339,2.5773,-5.346602586,17.5558000000019,22.9024025860019
